pl_name,hostname,default_flag,sy_snum,sy_pnum,disc_year,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_dist,sy_disterr1,sy_disterr2,releasedate
HATS-24 b,HATS-24,0,1,1,2017,Published Confirmed,0,1.34849676,2.3e-07,-2.3e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,494.182,12.468,-11.88,2022-10-18
HATS-25 b,HATS-25,0,1,1,2016,Published Confirmed,0,4.2986471,1.4e-06,-1.4e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,471.158,9.125,-8.79,2022-10-18
HATS-26 b,HATS-26,0,1,1,2016,Published Confirmed,0,3.3023935,2.3e-06,-2.3e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,861.843,25.218,-23.847,2022-10-18
HATS-27 b,HATS-27,0,1,1,2016,Published Confirmed,0,4.6370495,3.1e-06,-3.1e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,816.988,41.072,-37.381,2022-10-18
HATS-28 b,HATS-28,0,1,1,2016,Published Confirmed,0,3.1810697,2e-06,-2e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,535.383,7.926,-7.703,2022-10-18
HATS-3 b,HATS-3,0,1,1,2013,Published Confirmed,0,3.54785015,8.4e-07,-8.4e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,411.211,7.896,-7.608,2022-10-18
HATS-32 b,HATS-32,0,1,1,2016,Published Confirmed,0,2.8126545,2.6e-06,-2.6e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,745.116,17.503,-16.731,2022-10-18
HATS-33 b,HATS-33,0,1,1,2016,Published Confirmed,0,2.5495633,6.3e-07,-6.3e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,248.46,2.164,-2.127,2022-10-18
HATS-35 b,HATS-35,0,1,1,2016,Published Confirmed,0,1.8210003,1.1e-06,-1.1e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,514.555,10.199,-9.817,2022-10-18
HATS-4 b,HATS-4,0,1,1,2014,Published Confirmed,0,2.51672626,3.7e-07,-3.7e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,416.459,2.726,-2.691,2022-10-18
HATS-41 b,HATS-41,0,1,1,2018,Published Confirmed,0,4.1936656,2.9e-06,-2.9e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,737.668,14.203,-13.685,2022-10-18
HATS-42 b,HATS-42,0,1,1,2018,Published Confirmed,0,2.29210299,8.7e-07,-8.7e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,800.377,10.533,-10.269,2022-10-18
HATS-43 b,HATS-43,0,1,1,2018,Published Confirmed,0,4.3888479,1.5e-06,-1.5e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,362.273,2.259,-2.232,2022-10-18
HATS-45 b,HATS-45,0,1,1,2018,Published Confirmed,0,4.1876183,1.7e-06,-1.7e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,772.11,11.303,-10.987,2022-10-18
HATS-46 b,HATS-46,0,1,1,2018,Published Confirmed,0,4.7423714,2.7e-06,-2.7e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,453.808,3.927,-3.861,2022-10-18
HATS-5 b,HATS-5,0,1,1,2014,Published Confirmed,0,4.76339004,7.4e-07,-7.4e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,246.384,1.742,-1.719,2022-10-18
HATS-51 b,HATS-51,0,1,1,2017,Published Confirmed,0,3.3488693,1e-06,-1e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,389.57,3.949,-3.872,2022-10-18
HATS-52 b,HATS-52,0,1,1,2017,Published Confirmed,0,1.36665569,3.3e-07,-3.3e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,555.134,6.057,-6.057,2022-10-18
HATS-53 b,HATS-53,0,1,1,2017,Published Confirmed,0,3.8537783,1.3e-06,-1.3e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,585.77,8.501,-8.265,2022-10-18
HATS-55 b,HATS-55,0,1,1,2019,Published Confirmed,0,4.2041844,3e-06,-3e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,609.838,6.099,-5.982,2022-10-18
HATS-56 b,HATS-56,0,1,1,2019,Published Confirmed,0,4.3247661,4e-06,-4e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,564.409,11.513,-11.07,2022-10-18
HATS-57 b,HATS-57,0,1,1,2019,Published Confirmed,0,2.35061769,7.7e-07,-7.7e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,279.485,3.118,-3.05,2022-10-18
HATS-59 b,HATS-59,0,1,2,2018,Published Confirmed,0,5.4161077,2.3e-06,-2.3e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,642.884,13.94,-13.371,2022-10-18
HATS-6 b,HATS-6,0,1,1,2015,Published Confirmed,0,3.32526423,8e-07,-8e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,169.318,1.065,-1.051,2022-10-18
HATS-60 b,HATS-60,0,1,1,2018,Published Confirmed,0,3.5608064,3.5e-06,-3.5e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,486.474,8.584,-8.296,2022-10-18
HATS-61 b,HATS-61,0,1,1,2018,Published Confirmed,0,7.817932,5.6e-05,-5.6e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,679.761,8.732,-8.518,2022-10-18
HATS-63 b,HATS-63,0,1,1,2018,Published Confirmed,0,3.0566454,2.2e-06,-2.2e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,623.232,6.092,-5.977,2022-10-18
HATS-64 b,HATS-64,0,1,1,2018,Published Confirmed,0,4.908886,1.8e-05,-1.8e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,1080.15,42.25,-39.24,2022-10-18
HATS-67 b,HATS-67,0,1,1,2018,Published Confirmed,0,1.60918292,8.5e-07,-8.5e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,960.109,24.025,-22.9,2022-10-18
HATS-68 b,HATS-68,0,1,1,2018,Published Confirmed,0,3.5862207,2.8e-06,-2.8e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,603.955,10.371,-10.034,2022-10-18
HATS-69 b,HATS-69,0,1,1,2018,Published Confirmed,0,2.2252525,1.5e-06,-1.5e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,414.537,3.545,-3.487,2022-10-18
HD 3167 b,HD 3167,0,1,4,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,47.2899,0.1485,-0.1475,2025-04-29
HD 3167 b,HD 3167,0,1,4,2016,Published Candidate,0,0.959628,3.2e-05,-3.1e-05,0.0,1.8,0.2,-0.1,0.0,0.16,0.02,-0.01,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,47.2899,0.1485,-0.1475,2017-12-14
HD 3167 c,HD 3167,0,1,4,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,47.2899,0.1485,-0.1475,2023-11-28
HD 3167 c,HD 3167,0,1,4,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,47.2899,0.1485,-0.1475,2025-04-29
HD 89345 b,HD 89345,0,1,1,2018,Published Confirmed,0,11.8144024,6.6e-06,-6.6e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,G5,5499.0,73.0,-73.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,132.345,0.808,-0.799,2024-12-10
HIP 41378 b,HIP 41378,0,1,6,2016,Published Confirmed,0,15.572098,1.8e-05,-1.9e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6226.0,43.0,-43.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,106.289,0.676,-0.668,2019-06-13
HIP 41378 e,HIP 41378,0,1,6,2016,Published Confirmed,0,10.3385215,3.824e-05,-3.826e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,6226.0,43.0,-43.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,106.289,0.676,-0.668,2019-06-13
K2-100 b,K2-100,0,1,1,2016,Published Candidate,0,1.673737,2.8e-05,-4.4e-05,0.0,1.52,0.11,-0.11,0.0,0.136,0.0098,-0.0098,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,188.959,2.471,-2.41,2019-09-05
K2-104 b,K2-104,0,1,1,2016,Published Candidate,0,1.974172,8.9e-05,-8.9e-05,0.0,0.99,0.37,-0.22,0.0,0.088,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,189.289,3.996,-3.837,2017-05-18
K2-105 b,K2-105,0,1,1,2017,Published Confirmed,0,8.2669897,5.7e-06,-5.7e-06,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,K1,5636.0,49.0,-52.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,197.989,1.555,-1.53,2024-12-10
K2-11 b,K2-11,0,1,1,2015,Published Candidate,0,39.863566,3.824e-05,-3.826e-05,0.0,2.47,0.37,-0.22,0.0,0.22035864,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5133.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,329.309,2.682,-2.641,2015-12-05
K2-115 b,K2-115,0,1,1,2017,Published Confirmed,0,20.272992,1.2e-05,-1.2e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,413.591,4.312,-4.225,2022-10-18
K2-116 b,K2-116,0,1,1,2017,Published Confirmed,0,4.654879,2.2e-05,-2.2e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4348.35,86.1,-87.78,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,49.3855,0.1247,-0.124,2024-03-04
K2-116 b,K2-116,0,1,1,2017,Published Candidate,0,4.6556782,3.824e-05,-3.826e-05,0.0,0.814,0.37,-0.22,0.0,0.07262022,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4264.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,49.3855,0.1247,-0.124,2015-12-05
K2-117 b,K2-117,0,1,2,2017,Published Candidate,0,1.291605,1.8e-05,-1.9e-05,0.0,1.74,0.33,-0.27,0.0,0.155,0.029,-0.024,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,101.632,0.374,-0.372,2019-09-05
K2-12 b,K2-12,0,1,1,2015,Published Candidate,0,8.2824161,3.824e-05,-3.826e-05,0.0,2.14,0.37,-0.22,0.0,0.19091801,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5615.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,326.381,6.282,-6.053,2015-12-05
K2-121 b,K2-121,0,1,1,2017,Published Confirmed,0,5.1857532,8.3e-07,-8.3e-07,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4471.38,111.56,-103.57,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,169.398,1.061,-1.048,2024-03-04
K2-123 b,K2-123,0,1,1,2017,Published Candidate,0,30.954222,3.824e-05,-3.826e-05,0.0,2.5,0.37,-0.22,0.0,0.22,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4040.0,80.0,-80.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,161.555,0.652,-0.652,2019-02-26
K2-127 b,K2-127,0,1,1,2017,Published Candidate,0,3.588,3.824e-05,-3.826e-05,0.0,2.3,0.37,-0.22,0.0,0.20519226,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5036.0,122.0,-122.0,0.0,-0.0039,0.12,-0.14,0.0,-0.25445,0.0233,-0.02263,0.0,709.999,20.526,-19.423,2016-07-18
K2-13 b,K2-13,0,1,1,2015,Published Candidate,0,40.062771,3.824e-05,-3.826e-05,0.0,2.29,0.37,-0.22,0.0,0.20430012,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5508.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,342.394,4.436,-4.326,2015-12-05
K2-146 b,K2-146,0,1,2,2018,Published Candidate,0,2.644259,4.7e-05,-4.7e-05,0.0,1.38,0.37,-0.22,0.0,0.123,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,79.3002,0.478,-0.4723,2017-05-18
K2-146 b,K2-146,0,1,2,2018,Published Candidate,0,2.643528,5.8e-05,-6.1e-05,0.0,1.47,0.28,-0.37,0.0,0.131,0.025,-0.033,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,79.3002,0.478,-0.4723,2019-09-05
K2-147 b,K2-147,0,1,1,2018,Published Candidate,0,0.961916,1.9e-05,-1.9e-05,0.0,0.82,0.18,-0.25,0.0,0.073,0.016,-0.022,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,5613.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,90.5494,0.2767,-0.275,2019-09-05
K2-15 b,K2-15,0,1,1,2015,Published Candidate,0,11.808398,3.824e-05,-3.826e-05,0.0,3.1,0.37,-0.22,0.0,0.27656348,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4992.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,493.992,9.0765,-9.0765,2015-12-05
K2-16 b,K2-16,0,1,3,2015,Published Candidate,0,7.6196574,3.824e-05,-3.826e-05,0.0,2.39,0.37,-0.22,0.0,0.21322152,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4620.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,334.967,4.1785,-4.1785,2015-12-05
K2-16 c,K2-16,0,1,3,2015,Published Candidate,0,19.07454,3.824e-05,-3.826e-05,0.0,2.58,0.37,-0.22,0.0,0.23017218,0.03300919,-0.01962712,0.0,190.53508499999998,17.162776989999998,-15.8915,0.0,0.6,0.054,-0.05,0.0,,797.0,21.0,-20.0,0.0,,4620.0,113.0,-117.0,0.0,-0.0039,0.12,-0.14,0.0,-0.08221,0.0233,-0.02263,0.0,334.967,4.1785,-4.1785,2015-12-05
